date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:15	1042534/1042534	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Oct%202024%2019:40:14%20GMT	https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.html	(from )
16:00:16	193/193	---M-Z	200	added ('OK')	text/plain	etag:W/%22670fcd5c-158%22	https://ge.globo.com/robots.txt		(from )
16:00:18	2232/2232	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2019%20Jun%202024%2014:27:17%20GMT	http://s3.glbimg.com/v1/AUTH_acd8438fd650434baa93efc372c066a1/libs/lib-pub-relay/ge/prod/lib-pub-relay-ge-latest.js	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s3.glbimg.com/v1/AUTH_acd8438fd650434baa93efc372c066a1/libs/lib-pub-relay/ge/prod/lib-pub-relay-ge-latest.js	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:18	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2025%20Oct%202024%2019:40:17%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/www.googletagmanager.com/gtm.35445.delayed	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:18	284584/284584	---M--	200	added ('OK')	text/javascript	etag:%22e817d4662ea197ba%22	https://cdn.ampproject.org/v0.js	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/cdn.ampproject.org/v0.js	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:18	19/19	---M--	404	error ('Not%20Found')	text/plain	date:Fri,%2025%20Oct%202024%2019:40:17%20GMT	https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/ge.globo.com/busca	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/ge.globo.com/busca	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:19	11034/11034	---M--	200	added ('OK')	image/png	etag:%22b4f6522618fae8726de8a522b556a6daa67d3555%22	https://s2-ge.glbimg.com/TZM3NoY4TkmHQ2fNqnj6VhWbpoE=/128x128/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz4T1OYJ59I7fdKkQ/fav-icon-96-x-96.png	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/TZM3NoY4TkmHQ2fNqnj6VhWbpoE=/128x128/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz/fav-icon-96-x-96.5.dela	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:19	14343/14343	---M--	200	added ('OK')	image/png	etag:%224e6c956f981bec333cba675fe1ce24dc52858023%22	https://s2-ge.glbimg.com/YlGFO8NZLEFsint_pSyaN5TkLCY=/152x152/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz4T1OYJ59I7fdKkQ/fav-icon-96-x-96.png	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/YlGFO8NZLEFsint_pSyaN5TkLCY=/152x152/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz/fav-icon-96-x-96.6.dela	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:19	13958/13958	---M--	200	added ('OK')	text/javascript	etag:%22f090b82d123a82a0%22	https://cdn.ampproject.org/v0/amp-social-share-0.1.js	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/cdn.ampproject.org/v0/amp-social-share-0.1.js	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
16:00:19	1725/1725	---M--	200	added ('OK')	image/png	etag:%221663dcb0330895f45abfc53736fd97231028704e%22	https://s2-ge.glbimg.com/OJZOBUppV6hQEkOeh_nD3tfAXIY=/32x32/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz4T1OYJ59I7fdKkQ/fav-icon-96-x-96.png	C:/Meus%20Sites/tnt%20neymar%20proposta%20do%20city/s2-ge.glbimg.com/OJZOBUppV6hQEkOeh_nD3tfAXIY=/32x32/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_bc8228b6673f488aa253bbcb03c80ec5/internal_photos/bs/2020/R/Y/ZTubz4T/fav-icon-96-x-96.4.dela	(from https://ge.globo.com/futebol/futebol-internacional/noticia/2024/10/21/neymar-comemora-primeiro-jogo-apos-mais-de-um-ano-parado-estou-de-volta.ghtml)
